filename,gender
cv-valid-train/sample-158615.mp3,1
cv-other-train/sample-081333.mp3,1
cv-valid-train/sample-186850.mp3,1
cv-valid-train/sample-179994.mp3,1
cv-valid-train/sample-040489.mp3,1
cv-other-train/sample-065490.mp3,1
cv-valid-train/sample-182250.mp3,1
cv-other-train/sample-105627.mp3,1
cv-other-train/sample-139285.mp3,1
cv-valid-train/sample-006163.mp3,1
cv-valid-train/sample-015720.mp3,1
cv-other-train/sample-121463.mp3,1
cv-valid-train/sample-111516.mp3,1
cv-other-train/sample-107108.mp3,1
cv-valid-train/sample-160337.mp3,1
cv-valid-train/sample-003632.mp3,1
cv-other-train/sample-002732.mp3,1
cv-valid-train/sample-166937.mp3,1
cv-other-train/sample-078243.mp3,1
cv-other-train/sample-106063.mp3,1
cv-other-train/sample-036595.mp3,1
cv-valid-train/sample-163419.mp3,1
cv-valid-train/sample-076131.mp3,1
cv-other-train/sample-060372.mp3,1
cv-valid-train/sample-021704.mp3,1
cv-valid-train/sample-133192.mp3,1
cv-other-train/sample-057289.mp3,1
cv-other-train/sample-041651.mp3,1
cv-other-train/sample-066895.mp3,1
cv-other-train/sample-114355.mp3,1
cv-valid-train/sample-060104.mp3,1
cv-valid-train/sample-004330.mp3,1
cv-valid-train/sample-115799.mp3,1
cv-valid-train/sample-161157.mp3,1
cv-other-train/sample-054941.mp3,1
cv-valid-train/sample-160811.mp3,1
cv-valid-train/sample-195255.mp3,1
cv-other-train/sample-102844.mp3,1
cv-valid-train/sample-164197.mp3,1
cv-other-train/sample-022924.mp3,1
cv-other-train/sample-106114.mp3,1
cv-valid-train/sample-103926.mp3,1
cv-other-train/sample-122859.mp3,1
cv-other-test/sample-002759.mp3,1
cv-valid-train/sample-098666.mp3,1
cv-other-train/sample-107880.mp3,1
cv-other-train/sample-008828.mp3,1
cv-other-train/sample-085196.mp3,1
cv-other-train/sample-008803.mp3,1
cv-valid-train/sample-099543.mp3,1
cv-valid-train/sample-148309.mp3,1
cv-other-train/sample-117406.mp3,1
cv-valid-train/sample-141531.mp3,1
cv-other-test/sample-002711.mp3,1
cv-other-test/sample-000914.mp3,1
cv-valid-train/sample-154831.mp3,1
cv-valid-train/sample-037863.mp3,1
cv-valid-train/sample-189185.mp3,1
cv-other-train/sample-029802.mp3,1
cv-valid-train/sample-004185.mp3,1
cv-valid-train/sample-177675.mp3,1
cv-valid-train/sample-069157.mp3,1
cv-valid-train/sample-049598.mp3,1
cv-other-train/sample-019640.mp3,1
cv-other-train/sample-087245.mp3,1
cv-valid-train/sample-146131.mp3,1
cv-valid-train/sample-071936.mp3,1
cv-valid-train/sample-059193.mp3,1
cv-other-train/sample-026291.mp3,1
cv-valid-train/sample-109644.mp3,1
cv-other-train/sample-047625.mp3,1
cv-valid-train/sample-053788.mp3,1
cv-valid-train/sample-067422.mp3,1
cv-valid-train/sample-123456.mp3,1
cv-valid-train/sample-058994.mp3,1
cv-valid-train/sample-120927.mp3,1
cv-valid-train/sample-137411.mp3,1
cv-other-train/sample-107531.mp3,1
cv-other-train/sample-102463.mp3,1
cv-valid-train/sample-176396.mp3,1
cv-other-train/sample-038409.mp3,1
cv-valid-train/sample-033741.mp3,1
cv-valid-train/sample-021802.mp3,1
cv-valid-train/sample-192121.mp3,1
cv-other-train/sample-073065.mp3,1
cv-valid-train/sample-073125.mp3,1
cv-other-train/sample-099252.mp3,1
cv-other-train/sample-069702.mp3,1
cv-valid-train/sample-185502.mp3,1
cv-valid-test/sample-003869.mp3,1
cv-other-train/sample-136841.mp3,1
cv-other-test/sample-000163.mp3,1
cv-other-train/sample-045797.mp3,1
cv-valid-train/sample-088241.mp3,1
cv-other-train/sample-045772.mp3,1
cv-other-train/sample-087316.mp3,1
cv-other-train/sample-018472.mp3,1
cv-valid-train/sample-053441.mp3,1
cv-other-train/sample-139478.mp3,1
cv-valid-train/sample-047343.mp3,1
cv-other-train/sample-010541.mp3,1
cv-other-train/sample-089287.mp3,1
cv-valid-train/sample-087174.mp3,1
cv-other-train/sample-114366.mp3,1
cv-other-train/sample-046086.mp3,1
cv-other-train/sample-026465.mp3,1
cv-other-train/sample-096273.mp3,1
cv-other-train/sample-108471.mp3,1
cv-valid-train/sample-128905.mp3,1
cv-other-train/sample-093004.mp3,1
cv-valid-train/sample-087597.mp3,1
cv-valid-train/sample-061570.mp3,1
cv-valid-train/sample-190091.mp3,1
cv-valid-train/sample-069006.mp3,1
cv-other-train/sample-130346.mp3,1
cv-other-dev/sample-000046.mp3,1
cv-valid-train/sample-029851.mp3,1
cv-valid-train/sample-092950.mp3,1
cv-valid-train/sample-005017.mp3,1
cv-valid-train/sample-144984.mp3,1
cv-other-train/sample-068250.mp3,1
cv-valid-train/sample-094173.mp3,1
cv-valid-train/sample-078332.mp3,1
cv-valid-train/sample-100174.mp3,1
cv-other-train/sample-049667.mp3,1
cv-other-train/sample-054723.mp3,1
cv-valid-train/sample-073708.mp3,1
cv-other-train/sample-113740.mp3,1
cv-other-train/sample-022570.mp3,1
cv-other-train/sample-060801.mp3,1
cv-valid-train/sample-081649.mp3,1
cv-valid-train/sample-162257.mp3,1
cv-other-train/sample-006566.mp3,1
cv-valid-train/sample-062102.mp3,1
cv-other-train/sample-076112.mp3,1
cv-valid-test/sample-001962.mp3,1
cv-other-train/sample-021775.mp3,1
cv-valid-train/sample-115723.mp3,1
cv-valid-train/sample-087495.mp3,1
cv-valid-train/sample-113740.mp3,1
cv-valid-train/sample-031387.mp3,1
cv-valid-train/sample-056299.mp3,1
cv-other-train/sample-133608.mp3,1
cv-other-train/sample-054664.mp3,1
cv-valid-train/sample-168949.mp3,1
cv-valid-train/sample-123866.mp3,1
cv-other-train/sample-051911.mp3,1
cv-other-train/sample-026513.mp3,1
cv-valid-train/sample-158030.mp3,1
cv-valid-train/sample-023919.mp3,1
cv-other-train/sample-067866.mp3,1
cv-valid-train/sample-107890.mp3,1
cv-valid-train/sample-110361.mp3,1
cv-other-train/sample-041294.mp3,1
cv-valid-train/sample-021384.mp3,1
cv-other-train/sample-098297.mp3,1
cv-other-train/sample-044359.mp3,1
cv-valid-train/sample-154082.mp3,1
cv-other-train/sample-049626.mp3,1
cv-other-train/sample-015335.mp3,1
cv-other-train/sample-028848.mp3,1
cv-valid-train/sample-139566.mp3,1
cv-valid-train/sample-152388.mp3,1
cv-other-train/sample-074776.mp3,1
cv-valid-train/sample-088668.mp3,1
cv-valid-train/sample-084921.mp3,1
cv-other-train/sample-077618.mp3,1
cv-valid-train/sample-028994.mp3,1
cv-other-train/sample-042065.mp3,1
cv-valid-train/sample-147974.mp3,1
cv-valid-train/sample-053012.mp3,1
cv-other-train/sample-058404.mp3,1
cv-valid-train/sample-015134.mp3,1
cv-other-train/sample-038276.mp3,1
cv-valid-train/sample-076232.mp3,1
cv-valid-train/sample-007733.mp3,1
cv-other-train/sample-057587.mp3,1
cv-valid-train/sample-110718.mp3,1
cv-valid-train/sample-132605.mp3,1
cv-other-train/sample-116593.mp3,1
cv-other-train/sample-036289.mp3,1
cv-valid-train/sample-162421.mp3,1
cv-valid-train/sample-007577.mp3,1
cv-other-train/sample-082602.mp3,1
cv-other-train/sample-111980.mp3,1
cv-other-train/sample-132288.mp3,1
cv-other-train/sample-124710.mp3,1
cv-valid-train/sample-081630.mp3,1
cv-other-train/sample-140271.mp3,1
cv-other-train/sample-019348.mp3,1
cv-other-train/sample-041493.mp3,1
cv-other-train/sample-011614.mp3,1
cv-valid-train/sample-106095.mp3,1
cv-other-train/sample-130727.mp3,1
cv-valid-train/sample-159763.mp3,1
cv-valid-train/sample-023746.mp3,1
cv-valid-train/sample-069141.mp3,1
cv-valid-train/sample-086073.mp3,1
cv-valid-train/sample-151625.mp3,1
cv-valid-train/sample-062022.mp3,1
cv-valid-train/sample-133010.mp3,1
cv-other-train/sample-099667.mp3,1
cv-valid-dev/sample-000710.mp3,1
cv-valid-train/sample-065829.mp3,1
cv-valid-train/sample-050182.mp3,1
cv-other-train/sample-009312.mp3,1
cv-valid-train/sample-180235.mp3,1
cv-other-train/sample-091330.mp3,1
cv-valid-train/sample-106600.mp3,1
cv-valid-train/sample-150182.mp3,1
cv-other-train/sample-110112.mp3,1
cv-valid-train/sample-147052.mp3,1
cv-other-train/sample-115344.mp3,1
cv-other-train/sample-079101.mp3,1
cv-other-train/sample-030347.mp3,1
cv-other-train/sample-117718.mp3,1
cv-valid-train/sample-029761.mp3,1
cv-other-train/sample-102091.mp3,1
cv-valid-train/sample-060615.mp3,1
cv-other-train/sample-123881.mp3,1
cv-other-train/sample-140645.mp3,1
cv-valid-train/sample-156142.mp3,1
cv-other-train/sample-094391.mp3,1
cv-valid-train/sample-170138.mp3,1
cv-other-train/sample-126252.mp3,1
cv-valid-train/sample-112267.mp3,1
cv-valid-train/sample-010015.mp3,1
cv-other-train/sample-141541.mp3,1
cv-other-train/sample-139254.mp3,1
cv-valid-train/sample-159975.mp3,1
cv-valid-train/sample-175986.mp3,1
cv-valid-train/sample-159253.mp3,1
cv-other-train/sample-121915.mp3,1
cv-valid-train/sample-015829.mp3,1
cv-valid-train/sample-000368.mp3,1
cv-valid-train/sample-081285.mp3,1
cv-valid-train/sample-151242.mp3,1
cv-other-train/sample-084406.mp3,1
cv-valid-train/sample-017668.mp3,1
cv-other-train/sample-005339.mp3,1
cv-valid-train/sample-190058.mp3,1
cv-valid-train/sample-048263.mp3,1
cv-other-train/sample-120208.mp3,1
cv-valid-train/sample-151510.mp3,1
cv-valid-train/sample-112544.mp3,1
cv-other-train/sample-005379.mp3,1
cv-other-train/sample-038157.mp3,1
cv-other-train/sample-085167.mp3,1
cv-other-train/sample-091272.mp3,1
cv-other-train/sample-127928.mp3,1
cv-valid-train/sample-136911.mp3,1
cv-valid-train/sample-052207.mp3,1
cv-other-train/sample-099965.mp3,1
cv-other-train/sample-093179.mp3,1
cv-valid-train/sample-155969.mp3,1
cv-valid-train/sample-008674.mp3,1
cv-other-train/sample-042554.mp3,1
cv-other-train/sample-133495.mp3,1
cv-other-train/sample-063593.mp3,1
cv-other-train/sample-098484.mp3,1
cv-valid-train/sample-013248.mp3,1
cv-valid-train/sample-128939.mp3,1
cv-other-train/sample-137083.mp3,1
cv-valid-train/sample-158448.mp3,1
cv-valid-train/sample-163872.mp3,1
cv-other-train/sample-027582.mp3,1
cv-valid-train/sample-186420.mp3,1
cv-valid-train/sample-166223.mp3,1
cv-valid-train/sample-029159.mp3,1
cv-valid-train/sample-163429.mp3,1
cv-other-train/sample-107801.mp3,1
cv-other-train/sample-038171.mp3,1
cv-valid-train/sample-091686.mp3,1
cv-valid-train/sample-054950.mp3,1
cv-valid-train/sample-070589.mp3,1
cv-valid-train/sample-019998.mp3,1
cv-other-train/sample-020286.mp3,1
cv-valid-train/sample-048735.mp3,1
cv-valid-train/sample-062675.mp3,1
cv-other-train/sample-024597.mp3,1
cv-valid-train/sample-033082.mp3,1
cv-valid-train/sample-190502.mp3,1
cv-other-train/sample-106624.mp3,1
cv-valid-train/sample-124938.mp3,1
cv-valid-train/sample-121913.mp3,1
cv-other-test/sample-001962.mp3,1
cv-valid-train/sample-010484.mp3,1
cv-valid-train/sample-143285.mp3,1
cv-other-train/sample-005964.mp3,1
cv-other-train/sample-116171.mp3,1
cv-other-train/sample-073816.mp3,1
cv-valid-train/sample-002904.mp3,1
cv-valid-train/sample-190996.mp3,1
cv-other-train/sample-047337.mp3,1
cv-other-train/sample-069641.mp3,1
cv-valid-train/sample-104959.mp3,1
cv-valid-train/sample-051811.mp3,1
cv-valid-train/sample-192511.mp3,1
cv-other-train/sample-084853.mp3,1
cv-other-train/sample-001663.mp3,1
cv-other-train/sample-081567.mp3,1
cv-other-train/sample-043463.mp3,1
cv-valid-train/sample-101205.mp3,1
cv-valid-train/sample-186915.mp3,1
cv-valid-train/sample-146548.mp3,1
cv-other-train/sample-029606.mp3,1
cv-other-train/sample-109117.mp3,1
cv-valid-train/sample-015355.mp3,1
cv-other-train/sample-092441.mp3,1
cv-valid-train/sample-107928.mp3,1
cv-other-train/sample-098521.mp3,1
cv-other-train/sample-130486.mp3,1
cv-other-train/sample-092526.mp3,1
cv-valid-train/sample-150519.mp3,1
cv-other-train/sample-000842.mp3,1
cv-valid-train/sample-010014.mp3,1
cv-other-train/sample-014926.mp3,1
cv-other-train/sample-017336.mp3,1
cv-valid-train/sample-136651.mp3,1
cv-valid-train/sample-022363.mp3,1
cv-valid-train/sample-040861.mp3,1
cv-other-train/sample-052170.mp3,1
cv-other-train/sample-035462.mp3,1
cv-valid-train/sample-119995.mp3,1
cv-other-train/sample-132742.mp3,1
cv-valid-train/sample-007367.mp3,1
cv-other-train/sample-020151.mp3,1
cv-valid-train/sample-130137.mp3,1
cv-valid-train/sample-163261.mp3,1
cv-valid-train/sample-108636.mp3,1
cv-other-train/sample-000626.mp3,1
cv-other-train/sample-128991.mp3,1
cv-valid-train/sample-127557.mp3,1
cv-valid-train/sample-072324.mp3,1
cv-valid-train/sample-129988.mp3,1
cv-valid-train/sample-080616.mp3,1
cv-valid-train/sample-019986.mp3,1
cv-valid-train/sample-122507.mp3,1
cv-valid-train/sample-137648.mp3,1
cv-valid-train/sample-079079.mp3,1
cv-other-train/sample-016088.mp3,1
cv-other-train/sample-008046.mp3,1
cv-other-train/sample-021719.mp3,1
cv-other-train/sample-143180.mp3,1
cv-other-train/sample-017147.mp3,1
cv-other-train/sample-100491.mp3,1
cv-valid-train/sample-011864.mp3,1
cv-valid-train/sample-046609.mp3,1
cv-valid-train/sample-190083.mp3,1
cv-other-train/sample-026986.mp3,1
cv-valid-train/sample-182381.mp3,1
cv-valid-train/sample-054360.mp3,1
cv-valid-train/sample-181086.mp3,1
cv-other-train/sample-051260.mp3,1
cv-other-train/sample-086890.mp3,1
cv-valid-train/sample-043163.mp3,1
cv-valid-train/sample-122580.mp3,1
cv-valid-train/sample-094355.mp3,1
cv-other-train/sample-061515.mp3,1
cv-valid-train/sample-041456.mp3,1
cv-other-train/sample-089177.mp3,1
cv-valid-train/sample-152916.mp3,1
cv-valid-train/sample-002098.mp3,1
cv-valid-train/sample-059699.mp3,1
cv-valid-train/sample-174218.mp3,1
cv-other-train/sample-096622.mp3,1
cv-other-train/sample-018319.mp3,1
cv-valid-train/sample-051632.mp3,1
cv-valid-train/sample-126532.mp3,1
cv-other-train/sample-068859.mp3,1
cv-other-train/sample-056861.mp3,1
cv-valid-train/sample-100652.mp3,1
cv-valid-train/sample-124393.mp3,1
cv-valid-train/sample-190519.mp3,1
cv-other-train/sample-061806.mp3,1
cv-other-train/sample-055838.mp3,1
cv-valid-train/sample-103106.mp3,1
cv-other-dev/sample-000175.mp3,1
cv-valid-train/sample-054179.mp3,1
cv-valid-train/sample-147917.mp3,1
cv-valid-train/sample-025652.mp3,1
cv-other-train/sample-088754.mp3,1
cv-valid-train/sample-062008.mp3,1
cv-valid-train/sample-126393.mp3,1
cv-valid-train/sample-055779.mp3,1
cv-other-train/sample-024556.mp3,1
cv-valid-train/sample-000716.mp3,1
cv-valid-train/sample-008965.mp3,1
cv-valid-train/sample-194906.mp3,1
cv-valid-dev/sample-000461.mp3,1
cv-other-train/sample-116059.mp3,1
cv-valid-train/sample-002987.mp3,1
cv-valid-train/sample-016174.mp3,1
cv-valid-dev/sample-000608.mp3,1
cv-valid-train/sample-187576.mp3,1
cv-other-train/sample-002606.mp3,1
cv-valid-train/sample-061110.mp3,1
cv-valid-test/sample-003535.mp3,1
cv-valid-test/sample-002481.mp3,1
cv-valid-train/sample-099949.mp3,1
cv-other-train/sample-047157.mp3,1
cv-valid-train/sample-192134.mp3,1
cv-other-train/sample-096750.mp3,1
cv-valid-train/sample-189767.mp3,1
cv-other-train/sample-033219.mp3,1
cv-other-train/sample-105618.mp3,1
cv-valid-train/sample-143819.mp3,1
cv-valid-train/sample-150624.mp3,1
cv-valid-train/sample-069690.mp3,1
cv-valid-train/sample-110742.mp3,1
cv-valid-train/sample-101577.mp3,1
cv-valid-train/sample-031578.mp3,1
cv-other-train/sample-093793.mp3,1
cv-valid-train/sample-145707.mp3,1
cv-valid-train/sample-086314.mp3,1
cv-valid-train/sample-001409.mp3,1
cv-valid-train/sample-035592.mp3,1
cv-valid-test/sample-002058.mp3,1
cv-other-test/sample-002581.mp3,1
cv-other-train/sample-124077.mp3,1
cv-other-train/sample-114181.mp3,1
cv-other-train/sample-104134.mp3,1
cv-valid-train/sample-116785.mp3,1
cv-other-train/sample-088928.mp3,1
cv-other-train/sample-126399.mp3,1
cv-valid-train/sample-192038.mp3,1
cv-other-train/sample-034134.mp3,1
cv-other-train/sample-041420.mp3,1
cv-valid-train/sample-055137.mp3,1
cv-valid-train/sample-076968.mp3,1
cv-other-train/sample-103643.mp3,1
cv-valid-train/sample-060145.mp3,1
cv-other-train/sample-061486.mp3,1
cv-valid-train/sample-193369.mp3,1
cv-valid-train/sample-090918.mp3,1
cv-valid-train/sample-110810.mp3,1
cv-other-train/sample-096908.mp3,1
cv-other-train/sample-006964.mp3,1
cv-valid-train/sample-178074.mp3,1
cv-other-train/sample-001614.mp3,1
cv-valid-train/sample-114458.mp3,1
cv-valid-train/sample-183815.mp3,1
cv-valid-train/sample-188207.mp3,1
cv-valid-train/sample-095767.mp3,1
cv-other-train/sample-015397.mp3,1
cv-other-train/sample-139127.mp3,1
cv-valid-train/sample-075097.mp3,1
cv-valid-train/sample-092192.mp3,1
cv-valid-train/sample-098234.mp3,1
cv-other-train/sample-028664.mp3,1
cv-other-train/sample-118325.mp3,1
cv-valid-train/sample-193600.mp3,1
cv-other-train/sample-128685.mp3,1
cv-other-train/sample-043272.mp3,1
cv-valid-train/sample-119695.mp3,1
cv-valid-train/sample-035156.mp3,1
cv-other-train/sample-002972.mp3,1
cv-valid-train/sample-183346.mp3,1
cv-valid-train/sample-116825.mp3,1
cv-other-train/sample-002556.mp3,1
cv-valid-train/sample-059769.mp3,1
cv-other-train/sample-022947.mp3,1
cv-valid-train/sample-118617.mp3,1
cv-other-train/sample-131867.mp3,1
cv-valid-train/sample-021025.mp3,1
cv-other-train/sample-073530.mp3,1
cv-valid-train/sample-166729.mp3,1
cv-other-train/sample-021411.mp3,1
cv-other-train/sample-091478.mp3,1
cv-valid-train/sample-046850.mp3,1
cv-valid-train/sample-175122.mp3,1
cv-valid-train/sample-052703.mp3,1
cv-valid-train/sample-167346.mp3,1
cv-other-train/sample-107496.mp3,1
cv-other-test/sample-002858.mp3,1
cv-valid-train/sample-156505.mp3,1
cv-other-train/sample-116158.mp3,1
cv-valid-train/sample-008726.mp3,1
cv-other-train/sample-128249.mp3,1
cv-valid-train/sample-015800.mp3,1
cv-other-train/sample-048811.mp3,1
cv-other-train/sample-032791.mp3,1
cv-valid-train/sample-073342.mp3,1
cv-valid-train/sample-081654.mp3,1
cv-valid-train/sample-072634.mp3,1
cv-valid-train/sample-108924.mp3,1
cv-valid-test/sample-000510.mp3,1
cv-other-train/sample-130358.mp3,1
cv-other-train/sample-124019.mp3,1
cv-other-train/sample-070428.mp3,1
cv-other-train/sample-073209.mp3,1
cv-valid-train/sample-171361.mp3,1
cv-valid-train/sample-049357.mp3,1
cv-other-train/sample-000446.mp3,1
cv-valid-train/sample-100952.mp3,1
cv-valid-train/sample-056268.mp3,1
cv-valid-train/sample-013041.mp3,1
cv-other-train/sample-043357.mp3,1
cv-valid-train/sample-090022.mp3,1
cv-valid-train/sample-082852.mp3,1
cv-valid-train/sample-010864.mp3,1
cv-valid-train/sample-192990.mp3,1
cv-valid-train/sample-002206.mp3,1
cv-valid-train/sample-097936.mp3,1
cv-valid-train/sample-053602.mp3,1
cv-valid-train/sample-048544.mp3,1
cv-other-train/sample-141927.mp3,1
cv-other-train/sample-129582.mp3,1
cv-valid-train/sample-019725.mp3,1
cv-other-train/sample-065292.mp3,1
cv-valid-train/sample-097420.mp3,1
cv-valid-train/sample-085911.mp3,1
cv-valid-train/sample-135773.mp3,1
cv-other-train/sample-082022.mp3,1
cv-other-train/sample-018052.mp3,1
cv-valid-train/sample-026223.mp3,1
cv-valid-train/sample-141724.mp3,1
cv-other-train/sample-056563.mp3,1
cv-valid-train/sample-087097.mp3,1
cv-other-train/sample-132037.mp3,1
cv-valid-train/sample-100585.mp3,1
cv-valid-train/sample-175499.mp3,1
cv-valid-dev/sample-003933.mp3,1
cv-other-train/sample-144512.mp3,1
cv-valid-train/sample-061475.mp3,1
cv-other-train/sample-118722.mp3,1
cv-valid-train/sample-017774.mp3,1
cv-valid-train/sample-060735.mp3,1
cv-valid-train/sample-087103.mp3,1
cv-valid-train/sample-109187.mp3,1
cv-valid-train/sample-075263.mp3,1
cv-other-train/sample-145048.mp3,1
cv-other-train/sample-077308.mp3,1
cv-valid-train/sample-097843.mp3,1
cv-other-train/sample-052888.mp3,1
cv-other-train/sample-067008.mp3,1
cv-other-train/sample-088061.mp3,1
cv-valid-train/sample-025689.mp3,1
cv-other-train/sample-075487.mp3,1
cv-other-test/sample-000291.mp3,1
cv-valid-train/sample-109474.mp3,1
cv-valid-train/sample-167432.mp3,1
cv-other-train/sample-031141.mp3,1
cv-valid-train/sample-084147.mp3,1
cv-other-train/sample-023442.mp3,1
cv-other-train/sample-116487.mp3,1
cv-other-train/sample-051923.mp3,1
cv-valid-train/sample-179973.mp3,1
cv-valid-train/sample-065775.mp3,1
cv-valid-train/sample-026423.mp3,1
cv-valid-train/sample-061907.mp3,1
cv-other-train/sample-070811.mp3,1
cv-valid-train/sample-088638.mp3,1
cv-other-train/sample-120762.mp3,1
cv-valid-train/sample-151859.mp3,1
cv-other-train/sample-083663.mp3,1
cv-valid-train/sample-182912.mp3,1
cv-other-train/sample-072481.mp3,1
cv-valid-train/sample-160869.mp3,1
cv-valid-train/sample-159845.mp3,1
cv-valid-train/sample-066145.mp3,1
cv-other-train/sample-053085.mp3,1
cv-valid-train/sample-081919.mp3,1
cv-valid-train/sample-168588.mp3,1
cv-other-train/sample-035349.mp3,1
cv-valid-train/sample-135148.mp3,1
cv-other-train/sample-071978.mp3,1
cv-other-train/sample-091132.mp3,1
cv-valid-train/sample-044377.mp3,1
cv-other-train/sample-067358.mp3,1
cv-other-train/sample-131410.mp3,1
cv-valid-train/sample-059515.mp3,1
cv-valid-train/sample-112333.mp3,1
cv-valid-train/sample-174658.mp3,1
cv-other-train/sample-016005.mp3,1
cv-valid-train/sample-083570.mp3,1
cv-other-train/sample-048762.mp3,1
cv-other-train/sample-070312.mp3,1
cv-valid-train/sample-014238.mp3,1
cv-valid-train/sample-169009.mp3,1
cv-valid-dev/sample-003440.mp3,1
cv-valid-train/sample-114977.mp3,1
cv-valid-train/sample-090632.mp3,1
cv-valid-train/sample-046953.mp3,1
cv-other-train/sample-068978.mp3,1
cv-valid-train/sample-005080.mp3,1
cv-valid-train/sample-048055.mp3,1
cv-other-train/sample-140613.mp3,1
cv-other-train/sample-009662.mp3,1
cv-other-train/sample-058987.mp3,1
cv-other-train/sample-115820.mp3,1
cv-other-train/sample-038049.mp3,1
cv-other-train/sample-090751.mp3,1
cv-valid-train/sample-055870.mp3,1
cv-valid-train/sample-010923.mp3,1
cv-valid-train/sample-064677.mp3,1
cv-other-train/sample-106667.mp3,1
cv-valid-train/sample-173030.mp3,1
cv-other-train/sample-004688.mp3,1
cv-other-train/sample-122129.mp3,1
cv-valid-test/sample-000607.mp3,1
cv-valid-train/sample-007049.mp3,1
cv-other-train/sample-099769.mp3,1
cv-valid-train/sample-116700.mp3,1
cv-other-train/sample-076921.mp3,1
cv-valid-train/sample-132861.mp3,1
cv-other-train/sample-120137.mp3,1
cv-valid-train/sample-010532.mp3,1
cv-other-train/sample-129632.mp3,1
cv-valid-train/sample-028685.mp3,1
cv-valid-train/sample-031815.mp3,1
cv-valid-train/sample-143547.mp3,1
cv-valid-train/sample-145428.mp3,1
cv-other-train/sample-050705.mp3,1
cv-valid-train/sample-130658.mp3,1
cv-other-train/sample-023052.mp3,1
cv-valid-train/sample-040468.mp3,1
cv-valid-train/sample-038082.mp3,1
cv-valid-train/sample-194290.mp3,1
cv-other-train/sample-049985.mp3,1
cv-valid-train/sample-094816.mp3,1
cv-other-train/sample-025817.mp3,1
cv-other-train/sample-115531.mp3,1
cv-valid-train/sample-045087.mp3,1
cv-valid-train/sample-004760.mp3,1
cv-valid-train/sample-131205.mp3,1
cv-other-train/sample-002961.mp3,1
cv-valid-train/sample-171946.mp3,1
cv-valid-train/sample-183228.mp3,1
cv-other-train/sample-008671.mp3,1
cv-other-train/sample-116694.mp3,1
cv-valid-train/sample-008047.mp3,1
cv-valid-train/sample-187076.mp3,1
cv-valid-train/sample-113833.mp3,1
cv-valid-train/sample-170032.mp3,1
cv-valid-train/sample-064466.mp3,1
cv-valid-train/sample-129810.mp3,1
cv-valid-train/sample-120301.mp3,1
cv-other-train/sample-088602.mp3,1
cv-valid-test/sample-002852.mp3,1
cv-valid-train/sample-028716.mp3,1
cv-valid-train/sample-017021.mp3,1
cv-valid-train/sample-031801.mp3,1
cv-valid-train/sample-100226.mp3,1
cv-valid-train/sample-028737.mp3,1
cv-valid-train/sample-046326.mp3,1
cv-other-train/sample-045153.mp3,1
cv-other-train/sample-127494.mp3,1
